real.type	inferred	val	sim	noff	alf	prior	est	real	ratio	id	noff2	type
Unrelated	Inferred full-siblings	0	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0638297872340425	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.879310344827586	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00764465533148807	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.112068965517241	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.992355344668512	49	125	uniform	no prior	108	134	0.805970149253731	off_125@no prior@uniform@49	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.96551724137931	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.0045045045045045	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0344827586206897	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.72972972972973	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00455153949129853	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.265765765765766	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.995448460508702	77	125	uniform	no prior	97	98	0.989795918367347	off_125@no prior@uniform@77	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.904761904761905	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0952380952380952	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.761111111111111	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0087672688629118	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.238888888888889	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.991232731137088	105	125	uniform	no prior	99	111	0.891891891891892	off_125@no prior@uniform@105	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.928571428571429	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.0256410256410256	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0714285714285714	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.641025641025641	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0115122972265829	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.333333333333333	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.988487702773417	4	125	uniform	no prior	118	162	0.728395061728395	off_125@no prior@uniform@4	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.923076923076923	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0769230769230769	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.771186440677966	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00920326058374967	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.228813559322034	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.99079673941625	61	125	uniform	no prior	115	144	0.798611111111111	off_125@no prior@uniform@61	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.789473684210526	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.0394736842105263	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.210526315789474	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.802631578947368	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0116263879817113	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.157894736842105	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.988373612018289	99	125	uniform	no prior	121	173	0.699421965317919	off_125@no prior@uniform@99	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.972222222222222	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.00355871886120996	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0277777777777778	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.871886120996441	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00430512579039419	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.124555160142349	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.995694874209606	15	125	uniform	no prior	95	99	0.95959595959596	off_125@no prior@uniform@15	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.925925925925926	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0740740740740741	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.673469387755102	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0136393442622951	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.326530612244898	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.986360655737705	28	125	uniform	no prior	113	158	0.715189873417722	off_125@no prior@uniform@28	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.984375	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.015625	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.945833333333333	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.00298022216201571	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.0541666666666667	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.997019777837984	14	125	uniform	no prior	78	86	0.906976744186046	off_125@no prior@uniform@14	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	0.846153846153846	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred full-siblings	0.0142857142857143	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Unrelated	Inferred full-siblings	0	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred half-siblings	0.0769230769230769	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred half-siblings	0.571428571428571	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Unrelated	Inferred half-siblings	0.0140863440719969	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred unrelated	0.0769230769230769	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known half-siblings	Inferred unrelated	0.414285714285714	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Unrelated	Inferred unrelated	0.985913655928003	76	125	uniform	no prior	125	178	0.702247191011236	off_125@no prior@uniform@76	Offspring sampled = 125	uniform no prior
Known full-siblings	Inferred full-siblings	1	62	125	uniform	no prior	13	10	1.3	off_125@no prior@uniform@62	Offspring sampled = 125	uniform no prior
